longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,longitude_bin,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
-1.2679395355907,0.9448653720402987,-0.8453931491070593,0.7789082344160717,0.6465735908370117,0.5435397400558075,0.6132559603147358,-0.20242968893916438,331600.0,NEAR BAY,0.1927942536212388,-0.42001046874113146,-0.027922862511282513,2,False,False,False,True,False
-1.2679395355907,0.9401835063448046,0.18756187240217417,-0.5265781443983558,-0.6124226343141715,-0.5046443299239213,-0.5193016983955572,0.7161524389317334,197600.0,NEAR BAY,-0.19756590206995367,-0.3907562533233603,-0.022477411753000068,2,False,False,False,True,False
-1.2679395355907,0.9401835063448046,-1.6399739348833928,0.438326640504864,0.7443365552900392,0.4252106201086435,0.6446432395399634,-0.10520768503236554,197900.0,NEAR BAY,-0.2481642055769897,0.34583380099521827,-0.049524831251679245,2,False,False,False,True,False
-1.2729308427607144,0.9401835063448046,0.9026845796008742,-1.010176504527998,-1.036856967793169,-1.0256456789450166,-1.1051975772664708,0.008858412675286642,228100.0,NEAR BAY,0.07331510459107228,0.34204105854526473,0.03446208664404806,2,False,False,False,True,False
-1.2579569212506778,0.9355016406493104,0.4259361081350742,-0.5403297565347438,-0.7030322111242946,-0.6097276528620744,-0.6553132417048765,0.024228648268565026,189500.0,NEAR BAY,0.17073021553790751,-0.731063290237682,-0.011443312395294065,2,False,False,False,True,False
-1.2579569212506778,0.9401835063448046,0.2670199509798075,-0.4848649209179791,-0.6028847841236323,-0.5205392863347343,-0.5428421578144779,0.018754317783287674,184200.0,NEAR BAY,-0.010060232137237815,-0.5183328320017767,-0.019992826899134744,2,False,False,False,True,False
-1.2629482284206852,0.9355016406493104,0.028645715246907483,-0.21258300061749807,-0.24283093943077497,-0.04280754087640808,-0.23943179197061182,-0.0427266245898261,180900.0,NEAR BAY,-0.04262954917592032,-0.20718105135363601,0.029303943881955938,2,False,False,False,True,False
-1.2529656140806633,0.9401835063448046,0.5848522652903408,-0.5939610438666567,-0.6958788234813902,-0.5620427836296352,-0.6579288483069787,-0.037199656311421206,172000.0,NEAR BAY,-0.01041744400153303,-0.4744811980358711,0.010668073257623046,2,False,False,False,True,False
-1.2529656140806633,0.9401835063448046,0.5848522652903408,-0.6966397478183532,-0.8055641006725918,-0.6741905316392608,-0.7154721935532292,0.9791834911906797,177900.0,NEAR BAY,-0.19843337983977272,-0.5437631166311829,-0.013619716094037991,2,False,False,False,True,False
-1.2579569212506778,0.9401835063448046,0.5848522652903408,-0.34414009005560925,-0.5480421455280315,-0.5055273830578554,-0.597769896458626,0.12813565190257728,173100.0,NEAR BAY,0.6170775911002112,-0.7805676987524589,0.007408801603997792,2,False,False,False,True,False
-1.2579569212506778,0.9401835063448046,0.5848522652903408,-0.6673029752607257,-0.7745660875533391,-0.6724244253713927,-0.7834779652078888,0.7438399181168857,172600.0,NEAR BAY,0.19037134491881366,-0.5231397425881836,0.024008250646207985,2,False,False,False,True,False
-1.2529656140806633,0.9401835063448046,0.10810379382454083,1.2061249847865234,1.7076594245345051,2.330839283138344,1.6045708625115052,-0.2751751190415986,182100.0,NEAR BAY,-0.28161386282397877,0.3694022532656873,0.05600300987693603,2,False,False,False,True,False
-1.2529656140806633,0.9401835063448046,-0.44810275621889256,-0.3386394452010541,-0.2309086266926009,-0.2794657807707361,-0.21327572594958888,-0.38355633509146275,179500.0,NEAR BAY,-0.36001676454761583,0.2781919788235606,-0.040203469510255434,2,False,False,False,True,False
-1.2529656140806633,0.9355016406493104,0.18756187240217417,-0.8566168356716661,-0.8723290520063666,-0.7748585889077435,-0.8227120642394232,-0.05751784445870011,176000.0,NEAR BAY,-0.5185913866165416,0.14027470118848762,-0.010446284214382987,2,False,False,False,True,False
-1.2529656140806633,0.9355016406493104,0.34647802955744084,-0.891454253083849,-0.9772454041022985,-0.8781758055780285,-0.9168739019151058,0.19967041276307543,192600.0,NEAR BAY,-0.31987859279295894,-0.4598323785306849,-0.017142419915406194,2,False,False,False,True,False
-1.2529656140806633,0.9401835063448046,0.5848522652903408,-0.8479074813186205,-0.9629386288164896,-0.8499181052921386,-0.8881022292919806,0.03322971089339596,182700.0,NEAR BAY,-0.20876156422560932,-0.6832986343730432,-0.017033371930838506,2,False,False,False,True,False
-1.2479743069106486,0.9401835063448046,-0.5275608347965259,1.4784069050870046,2.3347730745624617,3.5415051297619398,2.520033173247308,-0.7131741956569065,134900.0,NEAR BAY,-0.5750941379135506,0.6876196082952487,0.06210380862272368,2,False,False,False,True,False
-1.2479743069106486,0.9355016406493104,-0.1302704419083592,0.06794988696481573,0.4438942742880522,0.5320600493146648,0.5060160896285418,-0.7315974232515897,157600.0,NEAR BAY,-0.5705817031908229,0.7035490843273126,-0.013888988944047982,2,False,False,False,True,False
-1.2479743069106486,0.9401835063448046,-0.28918659906362587,0.8655433908753157,0.7705656433140221,0.8835151966204206,0.9480536053838294,0.44090941866716843,190900.0,NEAR BAY,-0.0730523895313455,-0.36318896754107316,-0.0246750427490331,2,False,False,False,True,False
-1.2429829997406412,0.9401835063448046,0.6643103438679743,-0.5352874987514015,-0.555195533170936,-0.3421625532800543,-0.5689982238355008,0.15503356419081452,158200.0,NEAR BAY,-0.0902650626957946,-0.10283497113537202,0.0587529149704962,2,False,False,False,True,False
-1.2429829997406412,0.9401835063448046,-0.6864769919517926,-0.4495691164345834,-0.20706400121625274,-0.5019951705221192,-0.18188844672436136,-0.16663598961235154,350000.0,NEAR BAY,-0.6386783480229133,0.8906094045063133,-0.1037601451388986,2,False,False,False,True,False
-1.2429829997406412,0.9448653720402987,0.34647802955744084,-0.6457587829137179,-0.5981158590283627,-0.5099426487275257,-0.5454577644165801,-0.03530469575882521,158200.0,NEAR BAY,-0.4900765638718348,0.29572022081831073,-0.015074991153638684,2,False,False,False,True,False
-1.2429829997406412,0.9401835063448046,0.34647802955744084,-0.6764707166849843,-0.6791875856479465,-0.6150259716656787,-0.7311658331658429,-0.02356646789135572,146100.0,NEAR BAY,-0.06316302314530779,0.05283463791962634,0.023395525809014012,2,False,False,False,True,False
-1.233000385400619,0.9355016406493104,0.34647802955744084,-0.7718152274972739,-0.8699445894587318,-0.9329250998819403,-0.8907178358940829,-0.33560330555215917,226700.0,NEAR BAY,0.22570577649023266,-0.5076408175196946,-0.07220441273808378,2,False,False,False,True,False
-1.2280090782306046,0.930819774953813,0.5053941867127075,-0.25842170773879114,-0.44074133088446477,-0.37483551923561453,-0.39113697489254484,0.4422780012884874,198700.0,NEAR BAY,0.19845504940781444,-0.6729843177269299,-0.020283001870956552,2,False,False,False,True,False
-1.2280090782306046,0.930819774953813,0.2670199509798075,0.15045955978314332,0.0242288659043245,0.04108250684732759,0.07182539367956112,0.1979860033829903,221200.0,NEAR BAY,0.07893280011313596,-0.4482409389986224,-0.02671785837477033,2,False,False,False,True,False
-1.233000385400619,0.930819774953813,0.5053941867127075,-0.7351442618002394,-0.867560126911097,-0.8587486366314793,-0.8462525236583439,1.3292774532827856,208500.0,NEAR BAY,0.17567370039335709,-0.7074460586819957,-0.04783373651478568,2,False,False,False,True,False
-1.233000385400619,0.930819774953813,0.5053941867127075,-0.9070394135050885,-0.9987055670310119,-0.9691302783732367,-0.9561080009466402,-0.030619932170462875,204200.0,NEAR BAY,-0.2126073564731749,-0.5240095988668149,-0.05997555198530063,2,False,False,False,True,False
-1.233000385400619,0.930819774953813,0.2670199509798075,-0.5022836296240705,-0.5075062822182397,-0.5585105710938989,-0.5166860917934549,-0.30791582636700693,193200.0,NEAR BAY,-0.13324450697529808,-0.05217880824070176,-0.04283034838703685,2,False,False,False,True,False
-1.2280090782306046,0.930819774953813,0.5053941867127075,-0.6132133008575997,-0.7173389864101035,-0.7006821256572825,-0.7730155387994797,0.011700853504180521,209500.0,NEAR BAY,0.37740607623295336,-0.49007801510533733,0.002636682935453424,2,False,False,False,True,False
-1.2280090782306046,0.9261379092583187,0.5848522652903408,-0.5623323359529644,-0.6338827972428849,-0.3739524661016805,-0.571613830437603,-0.07604634763963856,164900.0,NEAR BAY,-0.16764183075953873,-0.3288924563491113,0.04767868019816317,2,False,False,False,True,False
-1.2280090782306046,0.9261379092583187,0.6643103438679743,-0.5742503998045007,-0.6624963478145027,-0.545264774084888,-0.6762380945216948,0.07465565408486902,161400.0,NEAR BAY,0.1251314891880796,-0.4064589264350048,0.027156501321250914,2,False,False,False,True,False
-1.233000385400619,0.9261379092583187,0.5848522652903408,-0.6805962003259006,-0.7650282373627999,-0.6167920779335468,-0.7442438661763544,0.15856029633036833,187000.0,NEAR BAY,-0.030520580071329056,-0.40049907617638975,0.029919722165182436,2,False,False,False,True,False
-1.233000385400619,0.930819774953813,0.5053941867127075,-0.7961097422715593,-0.853253351625288,-0.8569825303636112,-0.8227120642394232,0.2184621049096523,190400.0,NEAR BAY,-0.2301997670089396,-0.22505356843885507,-0.058849180619744916,2,False,False,False,True,False
-1.2529656140806633,0.9355016406493104,0.6643103438679743,-0.38631170060719894,-0.41212778031284697,0.0958318011512393,-0.401599401300954,-0.11836713331428196,156600.0,NEAR BAY,-0.09980093760544065,-0.16525595981812854,0.13122447186895964,2,False,False,False,True,False
-1.2529656140806633,0.930819774953813,-0.9248512276846926,-0.06910784732785065,-0.04492054797708519,-0.25297418675271427,0.13198434552791385,-0.6227951048567042,157300.0,NEAR BAY,-0.36813914704852585,-0.0818953997436794,-0.09626088168300956,2,False,False,False,True,False
-1.2479743069106486,0.9355016406493104,0.5053941867127075,-0.32305428477981446,-0.3835142297412292,-0.22118427393108814,-0.42513986071987464,-0.07446721384580852,168100.0,NEAR BAY,0.12164786313546706,-0.2923729450129756,0.040053901151716705,2,False,False,False,True,False
-1.2479743069106486,0.9355016406493104,-0.36864467764125924,-0.1406162304370679,-0.17129706300173048,-0.02161426566199065,-0.12172949487600859,0.37932320070779935,177600.0,NEAR BAY,-0.11629192581734903,-0.21667945100057745,0.002124061380600647,2,False,False,False,True,False
-1.2429829997406412,0.9355016406493104,-1.3221416205728593,1.868035915617996,1.996179392798318,1.733012311464986,2.0649176244815086,-0.00430103560663002,208900.0,NEAR BAY,-0.08998707958141008,-0.13879056261182274,-0.042583252362531236,2,False,False,False,True,False
-1.2429829997406412,0.9355016406493104,-0.44810275621889256,-0.319387188210111,-0.4312034806939255,-0.516124020665064,-0.35451848246311274,-0.26822693034874673,169200.0,NEAR BAY,-0.04125787986217582,-0.46277218993163194,-0.07319761100577259,2,False,False,False,True,False
-1.2379916925706267,0.9261379092583187,-1.004309306262326,-0.4555281483603515,-0.4550481061702737,-0.6362192468800962,-0.38852136829044254,-0.5124662904611165,163900.0,NEAR BAY,-0.30351766581231404,-0.04713600926894633,-0.10226543545995564,2,False,False,False,True,False
-1.2529656140806633,0.9355016406493104,0.4259361081350742,-0.4660710509982489,-0.581424621194919,-0.24502670854730776,-0.49576123897663654,0.08523585050352998,164700.0,NEAR BAY,-0.08343154906347724,-0.5029870545575209,0.06090727448238715,2,False,False,False,True,False
-1.2529656140806633,0.9355016406493104,0.5053941867127075,-0.9712136034748989,-1.0225501925073601,-0.9134979309353909,-1.0267293792034022,0.10397490485697884,156900.0,NEAR BAY,-0.2413891331619391,-0.07504781904407713,0.05618734837099068,2,False,False,False,True,False
-1.2579569212506778,0.9355016406493104,0.5848522652903408,-0.48853201748768255,-0.6267294095999805,-0.38278299744102107,-0.6553132417048765,0.7862659793777841,168800.0,NEAR BAY,0.35415563868190547,-0.6018982526428619,0.0879355237921626,2,False,False,False,True,False
-1.2579569212506778,0.9355016406493104,0.5053941867127075,-0.6521762019106989,-0.7531059246246258,-0.5611597304957011,-0.6710068813174902,0.43754059990699773,174100.0,NEAR BAY,-0.17672198444795864,-0.4843347518810769,0.01736733642015972,2,False,False,False,True,False
-1.2529656140806633,0.930819774953813,-0.1302704419083592,-0.37118492725717217,-0.5432732204327619,-0.3615897222266036,-0.4879144191703297,0.9313357372376312,206500.0,NEAR BAY,0.1636408843880915,-0.6831277749772059,0.016883751352573254,2,False,False,False,True,False
-1.2529656140806633,0.9261379092583187,-0.20972852048599255,-0.1717865512795472,-0.22375523904969644,-0.34127950014612024,-0.2734346777979416,-0.040831664037230105,203900.0,NEAR BAY,0.11925521049026083,-0.27377823800220313,-0.0423920640795797,2,False,False,False,True,False
-1.2080438495505534,0.9261379092583187,-1.5605158563057595,0.4722472837746209,0.41528072371643443,0.8084556802360254,0.5321721556495648,0.40801079796237727,217000.0,<1H OCEAN,-0.08657890062540884,-0.3042265811548279,0.024972473596671357,2,True,False,False,False,False
-1.22301777106059,0.9214560435628246,0.5848522652903408,-0.4596536320012679,-0.4574325687179085,-0.03839227520673778,-0.42252425411777234,-0.09299571702674699,159600.0,NEAR BAY,-0.2415567706769186,-0.03872223850350409,0.09802831145184242,2,False,False,False,True,False
-1.22301777106059,0.9214560435628246,0.18756187240217417,-0.2203755808281179,-0.03538269778654592,0.38194101654587465,-0.1635792005096453,-0.6414815214170255,159800.0,NEAR BAY,-0.20114262649927658,0.43578185614779696,0.11371885842100012,2,False,False,False,True,False
-1.22301777106059,0.9214560435628246,0.2670199509798075,-0.6145884620712385,-0.6124226343141715,-0.23796228347583528,-0.5219173049976595,-0.1951130356944188,154300.0,NEAR BAY,-0.44958859379376304,0.03712250421572315,0.07536042747770313,2,False,False,False,True,False
-1.22301777106059,0.9214560435628246,0.2670199509798075,-0.6145884620712385,-0.5766556960996493,-0.2900624183779448,-0.4486803201387953,-0.3327082269301375,149600.0,NEAR BAY,-0.5985292059742381,0.21464920970138598,0.026368415480765305,2,False,False,False,True,False
-1.2280090782306046,0.9261379092583187,0.34647802955744084,-0.5123681451907549,-0.5599644582662056,-0.5249545520044047,-0.6056167162649329,0.6455125205544058,188600.0,NEAR BAY,0.0950560233320858,-0.22756926790716955,0.0028973324282603355,2,False,False,False,True,False
-1.233000385400619,0.9214560435628246,-0.9248512276846926,0.31089503470766916,0.24121495773909282,0.3951868135548855,0.26799588883723313,0.27204737831361614,238500.0,NEAR BAY,0.030711467220771074,-0.3261090631740741,0.003913086099564376,2,False,False,False,True,False
-1.2429829997406412,0.9214560435628246,-0.5275608347965259,0.1710869779877252,-0.09499426147741634,0.1894354333482496,0.037822507852231305,0.3970621369918225,235300.0,NEAR BAY,0.17181342410748818,-0.7452182369967693,0.011554848229776375,2,False,False,False,True,False
-1.2529656140806633,0.9261379092583187,-1.7988900920386595,-0.014101398782298926,-0.14983690007301712,0.12585560770499732,-0.17404162691805447,0.6158248052304022,261400.0,NEAR BAY,0.23732403958356504,-0.48793856687776654,0.05301392881840874,2,False,False,False,True,False
-1.2429829997406412,0.9214560435628246,-0.9248512276846926,1.1566191810955269,0.7038006919802473,1.5440389408030972,0.8303513082892262,1.0526132126037737,234400.0,NEAR BAY,0.3579325879068567,-0.8049851787936102,0.0784041596234377,2,False,False,False,True,False
-1.2429829997406412,0.9214560435628246,-0.8453931491070593,-0.4170236343784653,-0.6219604845047109,-0.21147068945781347,-0.49576123897663654,0.7642633818504201,231700.0,NEAR BAY,0.056077544537023134,-0.8258945352754151,0.07270999254446465,2,False,False,False,True,False
-1.2529656140806633,0.9167741778673304,-1.004309306262326,-0.3757687979693015,-0.40974331776521217,-0.05163807221574868,-0.3780589418820334,0.1917747437939257,156300.0,NEAR BAY,-0.12671481003706933,-0.1962234462216547,0.07510728294402676,2,False,False,False,True,False
-1.2479743069106486,0.9167741778673304,-1.242683541995226,-0.026477849705048066,0.033766716094863765,0.224757558705612,0.07444100028166341,0.5023377232471544,222000.0,NEAR BAY,-0.22085650086634917,-0.0009582824924121172,0.010703368467138796,2,False,False,False,True,False
-1.2529656140806633,0.912092312171833,-1.0837673848399594,-0.027394623847473928,-0.28336680274056686,0.20444733662512862,-0.2342005787664072,0.8691178657607302,254400.0,NEAR BAY,0.3451447113545638,-0.7897274229647846,0.09347459473198352,2,False,False,False,True,False
-1.2479743069106486,0.912092312171833,-1.004309306262326,-0.45461137421792563,-0.6815720481955813,-0.3465778189497246,-0.6082323228670352,1.3901267421383672,244300.0,NEAR BAY,0.2943695655919158,-0.936718740089755,0.07686060343008387,2,False,False,False,True,False
-1.2479743069106486,0.912092312171833,-1.004309306262326,-0.47203008292401705,-0.7078011362195642,-0.2724013556992636,-0.6056167162649329,1.1556253737546156,247000.0,NEAR BAY,0.22777355971866867,-0.9863274276169424,0.10564958924127998,2,False,False,False,True,False
-1.2529656140806633,0.912092312171833,-1.004309306262326,0.32693858220012173,0.017075478261420047,0.5099837209663133,-0.030183263802428327,1.1247269891886758,236500.0,NEAR BAY,0.5794824482930607,-0.7871300843674579,0.09954488247831451,2,False,False,False,True,False
-1.2479743069106486,0.9167741778673304,-1.0837673848399594,0.38469535317295106,0.35566916002556404,1.008908741639057,0.4013918255444501,0.3950092630598437,151400.0,NEAR BAY,-0.043412359943029284,-0.2511093439425828,0.08299444365828107,2,False,False,False,True,False
-1.2479743069106486,0.912092312171833,-1.004309306262326,-0.3404729934859058,-0.4741238065513522,0.03136892237405293,-0.40683061450515856,0.7128888957578178,213700.0,NEAR BAY,0.029872212186614188,-0.5401284455110344,0.11327370977647919,2,False,False,False,True,False
-1.233000385400619,0.9167741778673304,-1.1632254634175927,-0.41656524730725236,-0.5599644582662056,-0.27328440883319766,-0.5925386832544214,0.7748962160622086,243600.0,NEAR BAY,0.36255721159844934,-0.5965734794267892,0.09794692063902828,2,False,False,False,True,False
-1.2379916925706267,0.9167741778673304,-1.0837673848399594,1.653510766290344,1.7553486754872014,1.5343253563298225,2.0256835254499745,-0.06551878901410538,212500.0,NEAR BAY,-0.21368697679200407,-0.15151324600426647,-0.05660841926541761,2,False,False,False,True,False
-1.2280090782306046,0.9214560435628246,-0.36864467764125924,-0.2561297723827265,-0.36682299190778545,0.05521135699027254,-0.2891283174105554,0.3692167444272872,214700.0,NEAR BAY,-0.03624253028055795,-0.4504989954451864,0.07265090709347063,2,False,False,False,True,False
-1.22301777106059,0.9167741778673304,-0.8453931491070593,-0.6741787813289196,-0.4860461192895263,-0.5037612767899873,-0.4722207795577159,-0.09389055950991733,213200.0,NEAR BAY,-0.7182218351850412,1.104162132867319,-0.037590214759972596,2,False,False,False,True,False
-1.2280090782306046,0.9167741778673304,-1.004309306262326,0.7954101689797373,0.8397150571954318,0.9753527225495627,0.8303513082892262,0.4252759941082516,256000.0,NEAR BAY,-0.03190579259086421,-0.1595201707769759,0.002507276485089662,2,False,False,False,True,False
-1.2180264638905827,0.9167741778673304,-2.1167224063491927,-0.8240713536155481,-0.5766556960996493,-1.0468389541594338,-0.9168739019151058,-0.5240992427423307,237500.0,NEAR BAY,0.07888132663091414,2.1186478413680274,-0.14056858318909204,2,False,False,False,True,False
-1.22301777106059,0.912092312171833,-1.0837673848399594,0.19079762204988124,0.5321193885505404,0.5929907155561149,0.5975623207021221,-0.26791110358998077,178100.0,NEAR BAY,-0.4998526537574227,0.5398433888631975,-0.01830968161427924,2,False,False,False,True,False
-1.2180264638905827,0.912092312171833,-0.9248512276846926,0.7688237188493873,0.42958749900224336,1.0627749828090347,0.579253074487406,0.9933956953351496,231800.0,NEAR BAY,0.22350220034876875,-0.7288121378537682,0.05542851806536762,2,False,False,False,True,False
-1.2579569212506778,0.9214560435628246,0.5848522652903408,-1.031720696875006,-1.0559326681742476,-0.9982710317930606,-1.0659634782349365,-0.473777512512282,147900.0,NEAR BAY,-0.5028941813661606,0.46533843623568627,0.013081958673637147,2,False,False,False,True,False
-1.2529656140806633,0.9214560435628246,-1.481057777728126,0.18804729962260366,0.3365934596444855,0.5567855370648185,0.3360016604918928,0.016596168265053494,191700.0,NEAR BAY,-0.2338944193446768,0.13476413496325443,0.019568086311892437,2,False,False,False,True,False
-1.1980612352105313,0.9074104464763387,-0.6070189133741593,0.7821169439145622,0.5869620271461412,0.6592197006011694,0.757114323430362,0.3915878065065454,247600.0,<1H OCEAN,0.029977943429193542,-0.5128613895255589,-0.030599810400744082,2,True,False,False,False,False
-1.1930699280405168,0.912092312171833,-1.0837673848399594,0.4305340602942442,0.14345199328606534,0.3104137126972158,0.15552480494683452,0.9730248693947428,283500.0,<1H OCEAN,0.3905840258673257,-0.7172956455204144,0.010421511910290046,2,True,False,False,False,False
-1.203052542380546,0.912092312171833,-0.6864769919517926,0.6831053365325692,1.1783087389595759,0.5770957591453019,1.2436171514213885,-0.09868059868453498,216900.0,<1H OCEAN,-0.48389251925349785,0.5530514245934708,-0.09034909699008305,2,True,False,False,False,False
-1.2080438495505534,0.912092312171833,0.18756187240217417,0.11103827165883125,-0.14029904988247785,-0.13199590740374811,-0.03803008360873521,1.22994993765088,282500.0,<1H OCEAN,0.20412197626608328,-0.7311729413688601,-0.04233929122396856,2,True,False,False,False,False
-1.213035156720568,0.912092312171833,-1.7988900920386595,0.810995329400977,0.42958749900224336,0.5700313340738293,0.49293805661803036,1.0235045130041744,295600.0,<1H OCEAN,0.39352141848687555,-0.7820258817395767,-0.005823408183919641,2,True,False,False,False,False
-1.2180264638905827,0.9074104464763387,-1.1632254634175927,6.217212447286285,5.856624257419086,5.908970581839154,6.140032710556882,1.0325055756290054,281800.0,NEAR BAY,0.105431401192623,-0.444921479482276,-0.021142704409850506,2,False,False,False,True,False
-1.233000385400619,0.912092312171833,-1.1632254634175927,5.629560221991308,5.177052431343164,5.816250002776077,5.5096715194502295,0.9248612886829285,269800.0,NEAR BAY,0.11927445048753853,-0.4943746243617199,0.0003647704576932441,2,False,False,False,True,False
-1.233000385400619,0.9074104464763387,-1.3221416205728593,1.4133159409747682,1.2569960030315248,1.7753988618938208,1.4580968927937767,0.7459980676351196,231200.0,NEAR BAY,-0.007438509961044616,-0.42527263565391143,0.017336597208757604,2,False,False,False,True,False
-1.2479743069106486,0.9074104464763387,-1.6399739348833928,2.75547328548623,2.0748666568702667,3.173271972911437,2.3003222186707153,1.4163930009090724,318300.0,NEAR BAY,0.3401162551229686,-0.7828563834365139,0.05478045610284758,2,False,False,False,True,False
-1.2429829997406412,0.912092312171833,-1.0837673848399594,2.510236202387312,2.0009483178935876,2.7820794345786486,2.219238414005544,0.9501800671773356,253400.0,NEAR BAY,0.23798604346678673,-0.6769526990461359,0.03119679350088391,2,False,False,False,True,False
-1.2379916925706267,0.9074104464763387,-1.7194320134610261,3.672705814983305,3.0548807639481765,4.1057760823458045,3.393645778349474,1.175943561901895,278200.0,NEAR BAY,0.20065029024845568,-0.6599243453411514,0.02984645305392888,2,False,False,False,True,False
-1.1780960065304873,0.8699555209123787,-1.8783481706162928,-0.6810545873971136,-0.5385042953374922,-0.6865532755143376,-0.6657756681132856,-0.1575296514012653,300000.0,<1H OCEAN,-0.29712552783624463,0.8681018569368748,-0.04099417318998555,2,True,False,False,False,False
-1.2479743069106486,0.8840011179988646,-2.0372643277715596,5.215636696686031,5.54187520113129,5.103626123691291,5.894165689959267,1.1642053340344252,273500.0,NEAR BAY,-0.13683810285881906,-0.14776419954931572,-0.04366638253704874,2,False,False,False,True,False
-1.22301777106059,0.9027285807808446,-0.44810275621889256,0.7775330732024329,0.7634122556711177,0.9144220563081126,0.8617385875144538,0.25725615844474187,223400.0,NEAR BAY,-0.08222209173983801,-0.24467177152017625,-0.009822860785059876,2,False,False,False,True,False
-1.22301777106059,0.9027285807808446,0.5053941867127075,-0.42160750509059464,-0.5361198327898574,-0.4516611418878777,-0.4800675993640228,0.8964368803939887,214500.0,NEAR BAY,0.0005577774872083985,-0.49007801510533733,-0.0171628696077771,2,False,False,False,True,False
-1.2280090782306046,0.9027285807808446,0.18756187240217417,1.0750262824196253,1.018549748268043,1.2499822472030553,1.1102212147141717,0.5398158319540526,220200.0,NEAR BAY,-0.015483164416892882,-0.3104938648206491,0.000387082942954545,2,False,False,False,True,False
-1.2280090782306046,0.9027285807808446,-0.36864467764125924,2.662420710030005,2.2775459734192265,2.6672825271672207,2.593270158106172,0.4353824503887633,240300.0,NEAR BAY,0.09470604263281601,-0.5686211526356421,-0.00854665300607231,2,False,False,False,True,False
-1.2180264638905827,0.9027285807808446,-1.7988900920386595,0.1797963323407709,0.5750397144079672,0.0931826417494371,0.6184871735189404,0.29226029087463995,158000.0,NEAR BAY,-0.5314507461370881,0.6612019640328924,-0.09536986179165527,2,False,False,False,True,False
-1.2180264638905827,0.8980467150853471,-0.20972852048599255,-0.2602552560236429,-0.011538072310197753,0.007526487757833318,-0.011874017587712274,-0.29996751960472917,224200.0,NEAR BAY,-0.5057254305229363,0.6660775310653166,-0.016723362340591536,2,False,False,False,True,False
-1.22301777106059,0.8980467150853471,0.34647802955744084,-0.6008368499348506,-0.6267294095999805,-0.456076407557548,-0.6082323228670352,0.3674270594609465,177200.0,NEAR BAY,-0.18853338047387208,-0.10731054371902786,0.03214382023411903,2,False,False,False,True,False
-1.2180264638905827,0.9027285807808446,-0.36864467764125924,-0.03335365577324203,-0.12360781204903414,-0.2220673270650222,0.003819622024901488,-0.027777491341568997,216100.0,NEAR BAY,-0.12660345485448787,-0.37646000005852387,-0.07003234503937279,2,False,False,False,True,False
-1.2080438495505534,0.9027285807808446,-0.8453931491070593,1.315221107735201,1.1163127127210706,1.0733716204162433,1.2331547250129795,0.5944538612205696,269700.0,<1H OCEAN,0.09717147699464698,-0.4786885138121031,-0.03377484760929312,2,True,False,False,False,False
-1.2080438495505534,0.9027285807808446,-0.6864769919517926,1.753897534885976,1.8054223889875327,1.64470699807158,1.923674867967985,0.2466759620260809,231200.0,<1H OCEAN,-0.07946729278083428,-0.20762002806581176,-0.039313973072223674,2,True,False,False,False,False
-1.1930699280405168,0.8980467150853471,-1.957806249193926,0.5089182494716554,1.0876991621494527,0.15941162679449158,0.8852790469333743,0.1410845490119833,162500.0,<1H OCEAN,-0.38754600106692366,0.7860741534220566,-0.11113131446894259,2,True,False,False,False,False
-1.1980612352105313,0.9027285807808446,-1.242683541995226,2.8796961817849343,3.0668030766863508,2.730862352810473,3.3282556132969163,0.49191544020787653,254000.0,<1H OCEAN,-0.16016581813696198,-0.1437020547732061,-0.050164056910998636,2,True,False,False,False,False
-1.1980612352105313,0.8933648493898529,0.18756187240217417,-0.3148033174979817,-0.4598170312655433,-0.38808131624462544,-0.46437395975140905,0.4022732785114615,196200.0,<1H OCEAN,0.2521288388409948,-0.5715751854672899,-0.0008226000763503631,2,True,False,False,False,False
-1.1980612352105313,0.8980467150853471,-0.9248512276846926,1.048898219360488,1.6933526492486963,1.4610319462132955,1.7850477180565634,-0.3698705088782695,189400.0,<1H OCEAN,-0.5105583277357626,0.6047104255115794,-0.044763262310996046,2,True,False,False,False,False
-1.203052542380546,0.8933648493898529,-0.9248512276846926,1.1447011172439907,1.9985638553459528,1.7312462051971178,2.1956979545866235,-0.3885042876454633,220800.0,<1H OCEAN,-0.6448944762729181,0.8288623284016374,-0.0521772482934379,2,True,False,False,False,False
-1.2080438495505534,0.8980467150853471,-1.004309306262326,1.8386991430603683,3.7225302772859252,2.846542313355835,3.670900078172317,-0.5070445977689669,213800.0,<1H OCEAN,-0.7825405088060086,1.5608021413387991,-0.0604354524325086,2,True,False,False,False,False
-1.183087313700495,0.9027285807808446,-1.0837673848399594,1.3926885227701864,0.5035058379789227,0.8711524527453437,0.56094382827269,2.383928276388699,442900.0,<1H OCEAN,1.0176490578197948,-1.2562297341045723,0.029607364044431945,2,True,False,False,False,False
-1.1880786208705094,0.8980467150853471,-0.6070189133741593,3.6905829107606096,2.3920001757056975,2.7608861593642313,2.6691227495671384,1.4618194163782483,333400.0,<1H OCEAN,0.6474729244119932,-1.068159949089046,-0.0073098203556314365,2,True,False,False,False,False
